id;name;latitude;longitude;address;ward;district;province;primaryType;types;rating;userRatingCount;timezone;openingHours;priceLevel;priceRange
ChIJKeICxiYvdTER5T8Gls8f2Uo;The Jade Bánh Sầu Riêng - CMT8;10,7828005;106,6736982;358/12BIS Cách Mạng Tháng Tám;Phường 9;Quận 3;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,1;118;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '21:00'}];1;50k-150k
ChIJkQoAfMcodTERbNdv2vc-oFA;Đại Lý Bánh Pía Tân Huê Viên;10,8046836;106,7016065;57 Phan Chu Trinh;Phường 14;Bình Thạnh;Hồ Chí Minh;bakery;['bakery', 'establishment', 'food', 'point_of_interest', 'store'];4,4;30;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '20:30'}];2;150k-400k
ChIJBUZZeh4vdTERjcZTglYc-B4;Equatorial Ho Chi Minh City;10,763075;106,6791469;23 Trần Phú;Phường 4;Quận 5;Hồ Chí Minh;gym;['bar', 'establishment', 'gym', 'health', 'lodging', 'night_club', 'point_of_interest', 'spa'];4,4;4789;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];2;150k-400k
ChIJ_QEgcv4udTERGA1w3sbRCnM;Khách sạn Đông Kinh;10,7519468;106,6743763;108 Trần Tuấn Khải;Phường 5;Quận 5;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'lodging', 'point_of_interest', 'restaurant'];4;550;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];1;50k-150k
ChIJ3VEPBUQvdTER5I8U7RLPlJU;Breeze Sky Bar;10,7730023;106,7062156;31A Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,1;199;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '22:00'}];2;150k-400k
ChIJdaX5LUkvdTERh5s4uLqWKS8;Insomnia Bar;10,7813627;106,7054325;13B Đường Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,2;42;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '10:00', 'close': '03:00'}];2;150k-400k
ChIJRyZYdzYvdTERPtyKGg4Td1U;Tran Phu Print Company;10,7769326;106,7045505;71-73-75 Hai Bà Trưng;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];;;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJFXwWLycvdTERGxfMhcmOv-A;Công ty TNHH Minh Sanh Vinh;10,774563;106,678769;371 Đường Điện Biên Phủ;;phường 4;Hồ Chí Minh;night_club;['bar', 'electronics_store', 'establishment', 'night_club', 'point_of_interest', 'store'];4,5;2;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:30', 'close': '18:30'}];2;150k-400k
ChIJCUhFV28vdTERg0AzH1zxmBE;Shopthehinh.com;10,758989;106,706711;142 Đường Tôn Đản;Phường 8;phường 8;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'store'];4,6;67;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '08:00', 'close': '17:00'}, {'days': 'Monday - Saturday', 'open': '08:00', 'close': '20:00'}];1;50k-150k
ChIJX-e3LUYvdTER7XUIJiung2U;2 Lam Son;10,777894;106,7033494;74/1 Hai Bà Trưng;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,6;134;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:00', 'close': '01:00'}];2;150k-400k
ChIJSy3R1jgvdTERE51Ytwqzbpo;Ben Nghe Street Food;10,7773167;106,6977562;165 Nam Kỳ Khởi Nghĩa;;Quận 1;Hồ Chí Minh;tourist_attraction;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant', 'tourist_attraction'];4,3;12361;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '01:00'}];1;50k-150k
ChIJbwMXHXEvdTERihJAW6U6CU8;Palazzo Club;10,7754461;106,7038779;68 Nguyễn Huệ;;Quận 1;Hồ Chí Minh;night_club;['bar', 'casino', 'establishment', 'lodging', 'night_club', 'point_of_interest', 'tourist_attraction'];3,8;256;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];2;150k-400k
ChIJ69mAX0YvdTERKz-HPFntDZc;Layla - Eatery & Bar;10,775405;106,7041467;80 Đường Đồng Khởi;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,8;5486;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '13:00', 'close': '01:00'}, {'days': 'Monday - Thursday', 'open': '16:00', 'close': '01:00'}, {'days': 'Friday - Saturday', 'open': '16:00', 'close': '02:00'}];2;150k-400k
ChIJ4QR0yDgvdTER8zPQAsgAtOc;Cocotte Ben Thanh;10,7738063;106,6980024;20 Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,4;1706;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '10:00', 'close': '23:00'}];2;150k-400k
ChIJg0OTkkgvdTERKqXs3KIcax0;5KU Station;10,7791393;106,7044554;17 Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,1;2857;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '16:00', 'close': '04:00'}];2;150k-400k
ChIJH1d2c0YvdTER8jyEIc9MlY4;King Karaoke;10,776215;106,705257;31 Hai Bà Trưng;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];3,7;641;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '15:00', 'close': '03:00'}];3;400k-800k
ChIJmdQj10YvdTER1Qnu1LYSYMg;The First Bar;10,779616;106,704719;8a/10b2 Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,6;404;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '17:00', 'close': '01:00'}];2;150k-400k
ChIJFYCqKUcvdTERBuw91J6ULdM;Legends Bar;10,7738972;106,7052946;47 Đường Đồng Khởi;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,2;57;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Wednesday', 'open': '13:00', 'close': '05:00'}, {'days': 'Thursday', 'open': '18:00', 'close': '05:00'}, {'days': 'Friday - Saturday', 'open': '13:00', 'close': '05:00'}];2;150k-400k
ChIJM-xlyk4vdTERmdhfvUHRguU;Qui Cuisine Mixology;10,7808009;106,7047002;20-22 Bis Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,3;1317;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:30', 'close': '03:00'}];3;400k-800k
ChIJoamFJUQvdTERQc0jZZC7Muo;Liquid Sky Bar;10,7744649;106,7062995;8-15 Đường Tôn Đức Thắng;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,2;153;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '23:30'}];2;150k-400k
ChIJv5DUPkEvdTERtW71xQywY0A;Chanh Bistro Rooftop Saigon;10,7727413;106,6956617;215 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,5;1246;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '10:30', 'close': '23:00'}];3;400k-800k
ChIJO9BqXjYvdTERVrVlBcU1Ccc;Social Club Rooftop Bar;10,7824226;106,6973331;76 78 Đường Nguyễn Thị Minh Khai;;Quận 3;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,5;2195;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Thursday', 'open': '15:00', 'close': '00:00'}, {'days': 'Friday - Saturday', 'open': '15:00', 'close': '01:00'}];3;400k-800k
ChIJxYy5RkkvdTERLuTCr74_4xI;Carmen;10,7822867;106,7047354;8 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,3;1024;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:00', 'close': '01:00'}];2;150k-400k
ChIJaQ2jzk4vdTER4m_MR7gRTfo;Elixir Lounge Bar;10,7814457;106,7061077;22 Đường Ngô Văn Năm;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'liquor_store', 'night_club', 'point_of_interest', 'store'];4,9;1448;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '17:00', 'close': '04:00'}];2;150k-400k
ChIJT2vGS0kvdTER4kDiyLRuwgA;フォーユーカラオケラウンジ;10,7822682;106,7054808;2Bis Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,6;324;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:00', 'close': '00:00'}];2;150k-400k
ChIJWyo7pT8vdTERy8wgrnrmH5k;Tomatito Saigon - Tapas Bar;10,7696614;106,6977434;199 Đường Calmette;Phường Nguyễn Thái Bình;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,4;1372;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:30', 'close': '23:00'}];2;150k-400k
ChIJ_4a7iD4vdTERzDJjMCdtQqk;International Tourist Club;10,7706633;106,6948273;77/38 Đường Lê Lai;;Quận 1;Hồ Chí Minh;bar;['bar', 'casino', 'establishment', 'point_of_interest'];3,8;72;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];2;150k-400k
ChIJaf3PETwvdTERTSM5QrI2srg;Monsella Bar & Lounge;10,7724827;106,6930154;151 Đường Nguyễn Du;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];;;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJ4fIl-jMvdTER48GwNQBQ_WU;POCPOC Garden;10,7810173;106,6926803;81 Nguyễn Đình Chiểu;Phường 6;Quận 3;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,2;2881;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJIzJcaiMvdTERUhQ06N0lslI;Nhà Hàng Rượu Vang La Passion;10,7714429;106,6926038;14 Lê Thị Riêng;Phường Phạm Ngũ Lão;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest'];4,1;14;Asia/Ho_Chi_Minh;;1;50k-150k
ChIJ9ykidT4vdTERp9z-0fuKzZU;BFF Zone;10,7691362;106,6941413;2duong Đường Phạm Ngũ Lão;Phường Phạm Ngũ Lão;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];3,4;16;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:00', 'close': '23:00'}];1;50k-150k
ChIJ_5RTc0IvdTER27sO53BAuGQ;The Observatory;10,7722541;106,6913776;85 Cách Mạng Tháng Tám;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];3,9;486;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '16:00', 'close': '00:00'}, {'days': 'Wednesday', 'open': '16:00', 'close': '00:00'}, {'days': 'Thursday', 'open': '16:00', 'close': '03:00'}, {'days': 'Friday - Saturday', 'open': '16:00', 'close': '06:00'}];2;150k-400k
ChIJ7xws_hUvdTERPhK16pDbKsU;Thi Bar Saigon;10,7676733;106,6939433;228 Đường Đề Thám;Phường Phạm Ngũ Lão;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,4;1167;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Monday', 'open': '19:00', 'close': '02:00'}, {'days': 'Wednesday - Saturday', 'open': '19:00', 'close': '02:00'}];2;150k-400k
ChIJvQp2DxYvdTERKJ9BlGIiRbc;Lost in Saigon Bar;10,7673893;106,6937058;58 Đường Bùi Viện;Phường Phạm Ngũ Lão;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];3,9;363;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '16:00', 'close': '04:00'}];2;150k-400k
ChIJ6ZbEGhYvdTERIPUHb14nXlY;86 Pho Tay;10,767104;106,6931555;86 Đường Bùi Viện;Phường Phạm Ngũ Lão;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];3,6;439;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJFVKHTzIvdTERHo9bkTWY1lk;Karaoke Nnice 121 Võ Thị Sáu;10,7860568;106,6904135;123 Đường Võ Thị Sáu;Phường 6;Quận 3;Hồ Chí Minh;night_club;['bar', 'cafe', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4;2408;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '02:00'}];3;400k-800k
ChIJ-RuF0RcvdTERXKbS7gx3qCU;TNR Saigon;10,7671385;106,6906431;275E 275E;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,6;681;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Thursday', 'open': '18:00', 'close': '03:00'}, {'days': 'Friday - Saturday', 'open': '18:00', 'close': '04:00'}];2;150k-400k
ChIJyf5lrRcvdTER6_Ii1NXfYhg;The View Rooftop Bar;10,7657083;106,6910667;236 Đường Bùi Viện;Phường Phạm Ngũ Lão;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,6;4823;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '02:00'}];2;150k-400k
ChIJkbFX-RUvdTER_uuHt57-xkI;Mad Cow Saigon;10,7643408;106,6917729;148 Đường Trần Hưng Đạo;;Ward;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,4;440;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '18:00', 'close': '22:00'}];1;50k-150k
ChIJ9ahXvRcvdTERgsVbSKC-uPc;Beer Plaza;10,7659302;106,6895762;129 Đường Cống Quỳnh;;Cầu Ông Lãnh;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'liquor_store', 'point_of_interest', 'restaurant', 'store'];4,4;88;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '23:00'}];1;50k-150k
ChIJUU5OChgvdTERMvsTjXyp6Nw;Quán Khuyên;10,7681989;106,6866169;164 Bùi Thị Xuân;Phường Phạm Ngũ Lão;Phạm Ngũ Lão;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,1;61;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:00', 'close': '02:00'}];1;50k-150k
ChIJd3KrYa0odTER_3IUi3FL3s8;Birdy;10,790128;106,7118299;80 Phạm Viết Chánh;Phường;phường 19;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,6;326;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '14:00', 'close': '02:00'}];2;150k-400k
ChIJ9zhIe60odTERfinlXRjQ9uI;Khoai;10,7901894;106,711787;85/12 Phạm Viết Chánh;Phường 19;Bình Thạnh;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4,5;1052;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Thursday', 'open': '17:00', 'close': '02:00'}, {'days': 'Friday - Saturday', 'open': '17:00', 'close': '03:00'}];2;150k-400k
ChIJJdradC0vdTERD4_xljj-Ig0;Barocco Club;10,7874438;106,6867388;264Bis Nam Kỳ Khởi Nghĩa;Phường Võ Thị Sáu;Quận 3;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,2;374;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Monday', 'open': '19:30', 'close': '23:30'}, {'days': 'Tuesday - Thursday', 'open': '20:00', 'close': '23:30'}, {'days': 'Friday', 'open': '19:30', 'close': '23:30'}, {'days': 'Saturday', 'open': '20:00', 'close': '23:30'}];2;150k-400k
ChIJ6WjIh8UudTERvYjlq-Afbto;La Cave de Saigon;10,7704779;106,684161;32/65 Đường Cao Thắng;Phường 5;Quận 3;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'liquor_store', 'point_of_interest', 'restaurant', 'store'];4,2;136;Asia/Ho_Chi_Minh;;1;50k-150k
ChIJX1VroiYvdTERWxXb98nkKoc;324 Bia Rất Lạnh;10,7751764;106,6816959;324 Đường Điện Biên Phủ;Phường 10;Quận 10;Hồ Chí Minh;bar;['bar', 'establishment', 'food', 'point_of_interest', 'restaurant'];4;673;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '21:30'}];2;150k-400k
ChIJ9YSM1xgvdTERInan0n_0q9c;Avatar Karaoke;10,7658948;106,6825847;76H Đường Phạm Viết Chánh;;Cầu Ông Lãnh;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,8;5468;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '12:00', 'close': '05:00'}];3;400k-800k
ChIJJdSR-c4odTEROVM5Wqr70Wo;Karaoke Nnice 113 Phan Xích Long;10,7973283;106,6902616;113 Phan Xích Long;Phường 2;Phú Nhuận;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,1;3035;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '02:00'}];2;150k-400k
ChIJM3b2RKQodTERZIgfYm8CEmU;South Viet Nam Tea Joint Stock Company;10,8023349;106,7158276;36/1 Nguyễn Gia Trí;Phường 25;Bình Thạnh;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];;;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJL5QK5doodTERGTtlU2bUmhA;Roji Coffee & Tea House;10,8028726;106,6860608;2a Phan Tây Hồ;Phường 7;Phú Nhuận;Hồ Chí Minh;bar;['bar', 'cafe', 'establishment', 'food', 'point_of_interest', 'store'];4,3;234;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '11:00', 'close': '22:00'}, {'days': 'Monday - Friday', 'open': '11:00', 'close': '23:00'}, {'days': 'Saturday', 'open': '11:00', 'close': '21:00'}];2;150k-400k
ChIJ5WJUP9wudTERc4jUhvuhbps;Family karaoke E3;10,7729482;106,6691131;768G Đường Sư Vạn Hạnh;Phường 12;Quận 10;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];3,6;291;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '11:00', 'close': '02:00'}];2;150k-400k
ChIJ8eoCM9wudTEROML1iQMrZXQ;Karaoke nexttop;10,7719475;106,6693738;47 Sư Vạn Hạnh Tổ 42, Khu phố;Phường 12;Quận 10;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];3,6;175;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '21:00'}];2;150k-400k
ChIJpVWLdykpdTER2TiY79iHHSI;Mot Hai Bar;10,7962438;106,6727581;57 Trương Quốc Dung;Phường 10;Phú Nhuận;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];3,9;45;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:00', 'close': '23:55'}];2;150k-400k
ChIJp_9PWUYvdTERdGoPH4dO6As;Level 23 Wine Bar - Sheraton Saigon Grand Opera Hotel;10,7754541;106,7038779;68 Nguyễn Huệ;;Quận 1;Hồ Chí Minh;bar;['bar', 'establishment', 'point_of_interest'];4,5;197;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJm9W_Y6EvdTERyotz5uH1YQY;Luna Coffee;10,7406662;106,6958364;58 Đường D1;;Quận 7;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,1;1250;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '23:00'}];2;150k-400k
ChIJ3Ti45UYvdTERsx-vS6OkKx8;Apartment Lease;10,7747817;106,7033834;70C Nguyễn Huệ;;Quận 1;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'real_estate_agency', 'restaurant', 'store'];;;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];1;50k-150k
ChIJK040KUkvdTERGPbA-gLKJL4;Robata Izakaya;10,7810416;106,7052249;15c Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;meal_delivery;['establishment', 'food', 'meal_delivery', 'meal_takeaway', 'point_of_interest', 'restaurant'];4,2;736;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '10:30', 'close': '23:30'}];2;150k-400k
ChIJnz7egrQodTERC_EYnF06RlI;Sushi Rei;10,788726;106,7024239;10E Đường Nguyễn Thị Minh Khai;;Quận 1;Hồ Chí Minh;meal_delivery;['establishment', 'food', 'meal_delivery', 'meal_takeaway', 'point_of_interest', 'restaurant'];4,4;226;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '17:30', 'close': '22:00'}, {'days': 'Tuesday - Saturday', 'open': '17:30', 'close': '22:00'}];4;800k+
ChIJtaR7ShYvdTERO7Lk_NuHdnU;Bookworm's Coffee;10,7663375;106,6913391;2A Đỗ Quang Đẩu;Phường Phạm Ngũ Lão;Quận 1;Hồ Chí Minh;meal_takeaway;['book_store', 'cafe', 'establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant', 'store'];3,7;615;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '22:00'}];1;50k-150k
ChIJo0QzORYvdTERubToCqh5aAM;Vittorio Italian Restaurant;10,7592665;106,6988988;238 Đường Khánh Hội;Phường 9;Quận 4;Hồ Chí Minh;meal_delivery;['establishment', 'food', 'meal_delivery', 'meal_takeaway', 'point_of_interest', 'restaurant'];4,3;816;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '11:00', 'close': '22:00'}];2;150k-400k
ChIJmbzh7ccodTER_rLFPiZa_io;Ba Chieu Chicken Sticky Rice;10,8010758;106,6990603;318/1 Đường Bùi Hữu Nghĩa;Phường 1;Bình Thạnh;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant'];3,7;464;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '15:00', 'close': '23:00'}];2;150k-400k
ChIJ29zAgNoodTERM9ROYsDgirY;Bắp rang BÉ BƠ;10,8010918;106,685234;71 Đường Phùng Văn Cung;;Phú Nhuận;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant'];4;7;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:30', 'close': '18:30'}];1;50k-150k
ChIJnclcuLoodTERYRlEucPpzN0;Takoyaki Chochin®️;10,8019515;106,716327;S9 Nguyễn Gia Trí;Phường 25;Bình Thạnh;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant'];4,3;46;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '21:00'}];1;50k-150k
ChIJyzuhjdoudTER3mNO3mazdiE;Kem Bơ - Trái Cây Tô 251;10,780148;106,6690834;163/11 Tô Hiến Thành;;Quận 10;Hồ Chí Minh;meal_delivery;['establishment', 'food', 'meal_delivery', 'meal_takeaway', 'point_of_interest', 'restaurant', 'store'];3,8;596;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '02:30'}];2;150k-400k
ChIJjy7ODwgvdTERqv29tKrjlRE;XÚC XÍCH ĐỨC ANH BA TÂY 174 DƯƠNG BÁ TRẠC;10,7470889;106,6888037;3A Cư Xá Bình Minh;;Quận 8;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant'];4,2;256;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '15:30', 'close': '21:00'}];1;50k-150k
ChIJiajJxtcodTER3eOPBMTRK9Q;Ẩm thực Á Âu - Bánh Takoyaki, beefsteak, bò lúc lắc, mì Ý Spaghetti, phở;10,8012781;106,6794095;437 Đường Nguyễn Kiệm;Phường 4;Phú Nhuận;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant'];3,9;156;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '08:00', 'close': '14:00'}, {'days': 'Monday - Saturday', 'open': '08:00', 'close': '20:30'}];1;50k-150k
ChIJqXollCgvdTERYg5I0Lj_XHQ;Quán Bà Dạng - Bánh Canh Cua Bột Lọc;10,79195;106,667827;135 Đường Đặng Văn Ngữ;Phường 13;phường 13;Hồ Chí Minh;meal_takeaway;['bakery', 'cafe', 'establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant', 'store'];3,9;342;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Friday', 'open': '09:00', 'close': '22:30'}, {'days': 'Saturday', 'open': '09:00', 'close': '20:30'}];2;150k-400k
ChIJFYCqKUcvdTEROJeSi7kci-w;Union Jack's Fish & Chips;10,8038107;106,7362166;12 Nguyễn Bá Lân;;Thủ Đức;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant'];4,7;1175;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Tuesday', 'open': '09:00', 'close': '21:30'}, {'days': 'Thursday - Saturday', 'open': '09:00', 'close': '21:30'}];2;150k-400k
ChIJuTRv4zovdTERTc_Pfw0PJ1E;Hoang Ty Restaurant;10,7765967;106,6901372;74 Võ Văn Tần;Phường 6;Võ Thị Sáu;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant', 'store'];4,1;2416;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '22:00'}];2;150k-400k
ChIJteNtA54vdTERwCbf1O4py9I;Khâu Nhục;10,778741;106,701022;33-35 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;meal_takeaway;['establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant'];;;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '21:00'}];1;50k-150k
